norma_id,norma,escala,tipo,uso,parametro_id,parametro,minimo,maximo,umbral_ligero,umbral_severo,unidad,expresado_como,tipo_de_valor,condicion,nota,cita
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,as,Arsénico,,0.01,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,cr6,Cromo hexavalente,,0.02,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,no2,Nitrito,,0.04,,,mg/L,N,salud,,Nitrito como N.,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,cn,Cianuro,,0.01,,,mg/L,,salud,,"Ion cianuro y cloruro de cianógeno, como cianuro.","Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,no3,Nitrato,,10,,,mg/L,N,salud,,"Nitrato + nitrito, como N. (suma nitrato + nitrito)","Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,f,Fluoruro,,0.8,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,b,Boro,,1,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,pfas,PFOS + PFOA (suma),,0.00005,,,mg/L,,salud,,Suma de PFOS y PFOA: 50 ng/L. Pasó de objetivo a norma el 1/4/2026.,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,bro3,Bromato,,0.01,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,zn,Cinc,,1,,,mg/L,,estetico,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,al,Aluminio,,0.2,,,mg/L,,estetico,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,fe,Hierro,,0.3,,,mg/L,,estetico,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,cu,Cobre,,1,,,mg/L,,estetico,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,na,Sodio,,200,,,mg/L,,estetico,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,mn,Manganeso,,0.05,,,mg/L,,estetico,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,cl,Cloruro,,200,,,mg/L,,estetico,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,dureza,Dureza total,,300,,,mg/L CaCO₃,,estetico,,"Calcio, magnesio, etc. (dureza).","Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,sdt,Sólidos disueltos totales,,500,,,mg/L,,estetico,,Residuo por evaporación (蒸発残留物): se compara con los sólidos disueltos totales.,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,cot,Carbono orgánico total,,3,,,mg/L,,operativo,,Materia orgánica como carbono orgánico total.,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,ph,pH,5.8,8.6,,,unid. pH,,operativo,,,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,color,Color,,5,,,Pt-Co,,estetico,,5 grados de color.,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_suido,"Japón · Normas de calidad del agua potable (水質基準, 52 ítems)",Nacional · Japón,Obligatoria para agua de red,consumo,turb,Turbiedad,,2,,,NTU,,estetico,,2 grados de turbiedad.,"Ministerio de Medio Ambiente de Japón. 水質基準に関する省令 (Ordenanza sobre normas de calidad del agua potable, Ley de Abastecimiento de Agua, art. 4), tabla de 52 ítems vigente desde el 1/4/2026. La administración del agua potable pasó del MHLW al Ministerio de Medio Ambiente en abril de 2024."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,cd,Cadmio,,0.003,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,pb,Plomo,,0.01,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,cr6,Cromo hexavalente,,0.02,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,as,Arsénico,,0.01,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,hg,Mercurio,,0.0005,,,mg/L,,salud,,Mercurio total.,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,cn,Cianuro,,0.1,,,mg/L,,salud,,"«No detectable» con límite de cuantificación 0,1 mg/L: se considera que supera si se cuantifica.","Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,no3,Nitrato,,10,,,mg/L,N,salud,,"Nitrato + nitrito, como N. (suma nitrato + nitrito)","Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,f,Fluoruro,,0.8,,,mg/L,,salud,,No se aplica en el mar.,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,b,Boro,,1,,,mg/L,,salud,,No se aplica en el mar.,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_eqs_salud,"Japón · Estándares de calidad ambiental del agua, protección de la salud humana (環境基準・健康項目)",Nacional · Japón,Estándar ambiental (objetivo de gestión),ambiental,se,Selenio,,0.01,,,mg/L,,salud,,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準 (Notificación 59 de la Agencia de Medio Ambiente, 1971, y modificaciones), anexo 1. Cadmio revisado en 2011; cromo hexavalente 0,02 mg/L desde el 1/4/2022."
jp_rio,"Japón · Estándares de calidad ambiental para ríos, conservación del ambiente de vida (環境基準・生活環境項目, clases AA a E)",Nacional · Japón,Estándar ambiental por clase de río,ambiental,ph,pH,,,,,unid. pH,,salud,Según clase de río AA–E,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア (ríos). E. coli reemplaza a los coliformes totales desde el 1/4/2022."
jp_rio,"Japón · Estándares de calidad ambiental para ríos, conservación del ambiente de vida (環境基準・生活環境項目, clases AA a E)",Nacional · Japón,Estándar ambiental por clase de río,ambiental,dbo,DBO₅,,,,,mg/L,,salud,Según clase de río AA–E,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア (ríos). E. coli reemplaza a los coliformes totales desde el 1/4/2022."
jp_rio,"Japón · Estándares de calidad ambiental para ríos, conservación del ambiente de vida (環境基準・生活環境項目, clases AA a E)",Nacional · Japón,Estándar ambiental por clase de río,ambiental,sst,Sólidos suspendidos totales,,,,,mg/L,,salud,Según clase de río AA–E,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア (ríos). E. coli reemplaza a los coliformes totales desde el 1/4/2022."
jp_rio,"Japón · Estándares de calidad ambiental para ríos, conservación del ambiente de vida (環境基準・生活環境項目, clases AA a E)",Nacional · Japón,Estándar ambiental por clase de río,ambiental,od,Oxígeno disuelto,,,,,mg/L,,salud,Según clase de río AA–E,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア (ríos). E. coli reemplaza a los coliformes totales desde el 1/4/2022."
jp_rio,"Japón · Estándares de calidad ambiental para ríos, conservación del ambiente de vida (環境基準・生活環境項目, clases AA a E)",Nacional · Japón,Estándar ambiental por clase de río,ambiental,ecoli,Escherichia coli,,,,,UFC/100 mL,,salud,Según clase de río AA–E,"En la norma se evalúa como valor del 90 % de los muestreos del año; con muestras sueltas la comparación es orientativa.","Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア (ríos). E. coli reemplaza a los coliformes totales desde el 1/4/2022."
jp_biota,Japón · Estándar ambiental para la conservación de organismos acuáticos en ríos (tabla イ),Nacional · Japón,Estándar ambiental (biota acuática),acuatica,zn,Cinc,,0.03,,,mg/L,,salud,,"Cinc total, promedio anual, igual en las clases 生物A, 生物特A, 生物B y 生物特B.","Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla イ (ríos): cinc total 0,03 mg/L en todas las clases de biota; nonilfenol y LAS no están en Kenti."
jp_ind,"Japón · Clases de río aptas para agua industrial (clases C, D y E del estándar ambiental)",Nacional · Japón,Estándar ambiental por clase de río (uso industrial),industrial,ph,pH,,,,,unid. pH,,salud,Según clase de agua industrial 1–3,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア: agua industrial clase 1 (tratamiento común de sedimentación) en ríos clase C; clase 2 (tratamiento con reactivos) en clase D; clase 3 (tratamiento especial) en clase E."
jp_ind,"Japón · Clases de río aptas para agua industrial (clases C, D y E del estándar ambiental)",Nacional · Japón,Estándar ambiental por clase de río (uso industrial),industrial,dbo,DBO₅,,,,,mg/L,,salud,Según clase de agua industrial 1–3,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア: agua industrial clase 1 (tratamiento común de sedimentación) en ríos clase C; clase 2 (tratamiento con reactivos) en clase D; clase 3 (tratamiento especial) en clase E."
jp_ind,"Japón · Clases de río aptas para agua industrial (clases C, D y E del estándar ambiental)",Nacional · Japón,Estándar ambiental por clase de río (uso industrial),industrial,sst,Sólidos suspendidos totales,,,,,mg/L,,salud,Según clase de agua industrial 1–3,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア: agua industrial clase 1 (tratamiento común de sedimentación) en ríos clase C; clase 2 (tratamiento con reactivos) en clase D; clase 3 (tratamiento especial) en clase E."
jp_ind,"Japón · Clases de río aptas para agua industrial (clases C, D y E del estándar ambiental)",Nacional · Japón,Estándar ambiental por clase de río (uso industrial),industrial,od,Oxígeno disuelto,,,,,mg/L,,salud,Según clase de agua industrial 1–3,,"Ministerio de Medio Ambiente de Japón. 水質汚濁に係る環境基準, anexo 2, tabla ア: agua industrial clase 1 (tratamiento común de sedimentación) en ríos clase C; clase 2 (tratamiento con reactivos) en clase D; clase 3 (tratamiento especial) en clase E."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,ph,pH,6,7.5,,,unid. pH,,salud,,,"Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,codmn,DQO al permanganato (COD-Mn),,6,,,mg/L,,salud,,"DQO al permanganato (método japonés), no al dicromato.","Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,sst,Sólidos suspendidos totales,,100,,,mg/L,,salud,,,"Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,od,Oxígeno disuelto,5,,,,mg/L,,salud,,,"Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,nt,Nitrógeno total,,1,,,mg/L,,salud,,Nitrógeno total.,"Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,ce,Conductividad eléctrica,,300,,,µS/cm,,salud,,"0,3 mS/cm.","Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,as,Arsénico,,0.05,,,mg/L,,salud,,,"Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,zn,Cinc,,0.5,,,mg/L,,salud,,,"Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
jp_riego,Japón · Norma de agua para riego de arroz (農業（水稲）用水基準),Nacional · Japón,Guía técnica (no obligatoria),riego,cu,Cobre,,0.02,,,mg/L,,salud,,,"Consejo de Investigación Técnica en Agricultura, Silvicultura y Pesca de Japón (農林水産技術会議), 4/10/1971. Norma de referencia para agua de riego de arroz."
